2020-02-19/16:39:16		 creditCardFraud_021119920_010222.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011984_120234.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
2024-12-11/20:53:05		 creditCardFraud_28011985_120235.csv: File loaded successfully!!
